id,category,species_id,pokemon_id,form_id,variant,orientation,shiny,animated,format,width,height,frame_count,size_bytes,sha256,source_id,source_revision,source_path,local_path,license_status,compatibility_score,compatibility_class,runtime_enabled,replacement_required
pokemon:0912-quaxly:battle-sprite:back-shiny,battle-sprite,912,912,,back-shiny,back,true,false,png,96,96,1,836,bad373c654f55df4e6cf4a704b84c21a65f222454148d2aefa72a940de2d6012,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/912.png,content/packs/pokemon-canonical/creatures/0912-quaxly/sprites/0912-quaxly--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0912-quaxly:battle-sprite:front-shiny,battle-sprite,912,912,,front-shiny,front,true,false,png,96,96,1,603,8cff6e959a36361452e44df411ace22bb7ced1989d476ba0d00103b3aa5df399,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/912.png,content/packs/pokemon-canonical/creatures/0912-quaxly/sprites/0912-quaxly--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0913-quaxwell:battle-sprite:front-normal,battle-sprite,913,913,,front-normal,front,false,false,png,96,96,1,2075,07bc7802d899f3dddaeaf7e7f511f323a4cfb94ea900e03afa30687819214c2a,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/913.png,content/packs/pokemon-canonical/creatures/0913-quaxwell/sprites/0913-quaxwell--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0913-quaxwell:battle-sprite:back-normal,battle-sprite,913,913,,back-normal,back,false,false,png,96,96,1,1406,093e6f101d904e5589863f88e7fa788c97896600e5a2d8fc8598ebd0d72bf734,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/913.png,content/packs/pokemon-canonical/creatures/0913-quaxwell/sprites/0913-quaxwell--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0913-quaxwell:battle-sprite:back-shiny,battle-sprite,913,913,,back-shiny,back,true,false,png,96,96,1,1456,dd55a5515e463feba4597945d96c02fbd48de1890a10b1d3479c53596af87035,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/913.png,content/packs/pokemon-canonical/creatures/0913-quaxwell/sprites/0913-quaxwell--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0913-quaxwell:battle-sprite:front-shiny,battle-sprite,913,913,,front-shiny,front,true,false,png,96,96,1,2063,8ccb745b23473067ecad66416f89d88e3fe690a0c2d348affbba574e26da087c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/913.png,content/packs/pokemon-canonical/creatures/0913-quaxwell/sprites/0913-quaxwell--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0914-quaquaval:battle-sprite:front-normal,battle-sprite,914,914,,front-normal,front,false,false,png,96,96,1,2988,35332ebb56329d4b941959c99cb63e410fe1ea4bc88c927c72ba01fd82b567b0,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/914.png,content/packs/pokemon-canonical/creatures/0914-quaquaval/sprites/0914-quaquaval--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0914-quaquaval:battle-sprite:back-normal,battle-sprite,914,914,,back-normal,back,false,false,png,96,96,1,3162,dfcb310c844dacc1f5d1c73962ace9eed784edf71480158c6487b35673ee8e6e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/914.png,content/packs/pokemon-canonical/creatures/0914-quaquaval/sprites/0914-quaquaval--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0914-quaquaval:battle-sprite:back-shiny,battle-sprite,914,914,,back-shiny,back,true,false,png,96,96,1,3224,4dabc12d638851639becff71c454ec23c7c82cd1aaa41c204d3ad70fa14f4928,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/914.png,content/packs/pokemon-canonical/creatures/0914-quaquaval/sprites/0914-quaquaval--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0914-quaquaval:battle-sprite:front-shiny,battle-sprite,914,914,,front-shiny,front,true,false,png,96,96,1,3001,a449232cf69a279d8c84880f348809bf2d62a1c5a4a9b2ed9729b583e0535105,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/914.png,content/packs/pokemon-canonical/creatures/0914-quaquaval/sprites/0914-quaquaval--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0915-lechonk:battle-sprite:front-normal,battle-sprite,915,915,,front-normal,front,false,false,png,96,96,1,521,3588d99791685bc3d40b3b0cd1140530fe43cdbf39f1fd2be2ff496a8ac1c4b1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/915.png,content/packs/pokemon-canonical/creatures/0915-lechonk/sprites/0915-lechonk--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0915-lechonk:battle-sprite:back-normal,battle-sprite,915,915,,back-normal,back,false,false,png,96,96,1,808,dd10f47084bd343844ef448e4e6c0324f7869323f2853bb07e1a6e4621c1a7f3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/915.png,content/packs/pokemon-canonical/creatures/0915-lechonk/sprites/0915-lechonk--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0915-lechonk:battle-sprite:back-shiny,battle-sprite,915,915,,back-shiny,back,true,false,png,96,96,1,794,264a0571ac8b72305f5c356b34cbfaf54cc4c5d222902f1b8510a3ec85b26414,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/915.png,content/packs/pokemon-canonical/creatures/0915-lechonk/sprites/0915-lechonk--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0915-lechonk:battle-sprite:front-shiny,battle-sprite,915,915,,front-shiny,front,true,false,png,96,96,1,525,b466847158a5879b24579c4c1b6bf4b593c35aa823e961835623dff6f5ccc04e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/915.png,content/packs/pokemon-canonical/creatures/0915-lechonk/sprites/0915-lechonk--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0916-oinkologne:battle-sprite:front-normal,battle-sprite,916,916,,front-normal,front,false,false,png,96,96,1,728,1288fb742cc0a0e37b0a4ccc9f5268866c5890031e45a456b306ccc787b1ef0e,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/916.png,content/packs/pokemon-canonical/creatures/0916-oinkologne/sprites/0916-oinkologne--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0916-oinkologne:battle-sprite:back-normal,battle-sprite,916,916,,back-normal,back,false,false,png,96,96,1,1260,2037b1b4e89ad50e985accbbb112f63bf1f95b9b292d852640fbc62c17175757,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/916.png,content/packs/pokemon-canonical/creatures/0916-oinkologne/sprites/0916-oinkologne--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0916-oinkologne:battle-sprite:back-shiny,battle-sprite,916,916,,back-shiny,back,true,false,png,96,96,1,1282,f82ea46f88350decb87e7688b5d28559555ccd4a1947b86979b0c94d840f2b79,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/916.png,content/packs/pokemon-canonical/creatures/0916-oinkologne/sprites/0916-oinkologne--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0916-oinkologne:battle-sprite:front-shiny,battle-sprite,916,916,,front-shiny,front,true,false,png,96,96,1,729,b699d58457755d5ad1043a6f49dc187b7cccb4e78568eafab5918826f99a2af9,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/916.png,content/packs/pokemon-canonical/creatures/0916-oinkologne/sprites/0916-oinkologne--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0917-tarountula:battle-sprite:front-normal,battle-sprite,917,917,,front-normal,front,false,false,png,96,96,1,1939,699923d927fb3fcac783d23cab3d523ec0fd2f6db2b60da1d74264273462f923,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/917.png,content/packs/pokemon-canonical/creatures/0917-tarountula/sprites/0917-tarountula--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0917-tarountula:battle-sprite:back-normal,battle-sprite,917,917,,back-normal,back,false,false,png,96,96,1,1238,8fd2bf9cead14fdb89938395b0a1ccc68136003642e877c58c96cb5d3dcafe62,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/917.png,content/packs/pokemon-canonical/creatures/0917-tarountula/sprites/0917-tarountula--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0917-tarountula:battle-sprite:back-shiny,battle-sprite,917,917,,back-shiny,back,true,false,png,96,96,1,1258,41c38ad69b2a3ece3c993463f7719d4ba52bdb9ceb632e7c04d013e1164953c2,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/917.png,content/packs/pokemon-canonical/creatures/0917-tarountula/sprites/0917-tarountula--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0917-tarountula:battle-sprite:front-shiny,battle-sprite,917,917,,front-shiny,front,true,false,png,96,96,1,1991,8f77f8d7a35fe14274f4c4d447a6346fd5fa5d696a8468455e09e1422ec26d45,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/917.png,content/packs/pokemon-canonical/creatures/0917-tarountula/sprites/0917-tarountula--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0918-spidops:battle-sprite:front-normal,battle-sprite,918,918,,front-normal,front,false,false,png,96,96,1,3110,729597443efcc4f87d59d8fcec53f2e2df151a4757fa01117e32ca843dc36cd2,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/918.png,content/packs/pokemon-canonical/creatures/0918-spidops/sprites/0918-spidops--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0918-spidops:battle-sprite:back-normal,battle-sprite,918,918,,back-normal,back,false,false,png,96,96,1,1442,267d91728bd4e1bc94057c06ff989b306e6703402f3f6a10c3250cffdac4e09c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/918.png,content/packs/pokemon-canonical/creatures/0918-spidops/sprites/0918-spidops--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0918-spidops:battle-sprite:back-shiny,battle-sprite,918,918,,back-shiny,back,true,false,png,96,96,1,1507,c5a824fc9ee06ff0e391135dddac607be274ca6266e7b5db23487f684bc50049,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/918.png,content/packs/pokemon-canonical/creatures/0918-spidops/sprites/0918-spidops--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0918-spidops:battle-sprite:front-shiny,battle-sprite,918,918,,front-shiny,front,true,false,png,96,96,1,3073,0ddbecd6d4fe1d61cd76a9e9f88322bd52c0d89f36d28d6054bec4eaff7f59c6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/918.png,content/packs/pokemon-canonical/creatures/0918-spidops/sprites/0918-spidops--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0919-nymble:battle-sprite:front-normal,battle-sprite,919,919,,front-normal,front,false,false,png,96,96,1,609,ac7909aa58f967e327a00e61abee78173824d7fccde6e93659dc9cd8cfe5d79b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/919.png,content/packs/pokemon-canonical/creatures/0919-nymble/sprites/0919-nymble--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0919-nymble:battle-sprite:back-normal,battle-sprite,919,919,,back-normal,back,false,false,png,96,96,1,1093,dcb3f16c88929e357c3df9b1794ffc664bca4c662fa70a4f8eb07ac5d1aace8f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/919.png,content/packs/pokemon-canonical/creatures/0919-nymble/sprites/0919-nymble--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0919-nymble:battle-sprite:back-shiny,battle-sprite,919,919,,back-shiny,back,true,false,png,96,96,1,1081,ff8a587c9e55965965fce3f30e470b8285940a110884e49ef6b7dec10527b9d3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/919.png,content/packs/pokemon-canonical/creatures/0919-nymble/sprites/0919-nymble--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0919-nymble:battle-sprite:front-shiny,battle-sprite,919,919,,front-shiny,front,true,false,png,96,96,1,608,a38f5795e338461138bba80f26b445bda22b471cd700b2e277fc663cbdc01a75,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/919.png,content/packs/pokemon-canonical/creatures/0919-nymble/sprites/0919-nymble--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0920-lokix:battle-sprite:front-normal,battle-sprite,920,920,,front-normal,front,false,false,png,96,96,1,2494,25dc1880e85dad610644fbb25851c527e0a222952721b0cb3c3ec0a1bf39d30b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/920.png,content/packs/pokemon-canonical/creatures/0920-lokix/sprites/0920-lokix--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0920-lokix:battle-sprite:back-normal,battle-sprite,920,920,,back-normal,back,false,false,png,96,96,1,1593,4b8f8a94fb6ae3b61fe345d0d578a3e12b649ec9cdcab87d40aa41d18d96ce99,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/920.png,content/packs/pokemon-canonical/creatures/0920-lokix/sprites/0920-lokix--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0920-lokix:battle-sprite:back-shiny,battle-sprite,920,920,,back-shiny,back,true,false,png,96,96,1,1620,528fb479fb14e9afa5660feabc68b44dc32083d86adf0ef265433370eae6c61f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/920.png,content/packs/pokemon-canonical/creatures/0920-lokix/sprites/0920-lokix--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0920-lokix:battle-sprite:front-shiny,battle-sprite,920,920,,front-shiny,front,true,false,png,96,96,1,2498,3f27906dd7286a129747503fd7b20f907d14a7f9c18719640eced8155dbe2e19,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/920.png,content/packs/pokemon-canonical/creatures/0920-lokix/sprites/0920-lokix--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0921-pawmi:battle-sprite:front-normal,battle-sprite,921,921,,front-normal,front,false,false,png,96,96,1,707,26f367ba657dd2acabe04cc3cf9524dac3d05ca6e3187545869ccb592e21f4d1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/921.png,content/packs/pokemon-canonical/creatures/0921-pawmi/sprites/0921-pawmi--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0921-pawmi:battle-sprite:back-normal,battle-sprite,921,921,,back-normal,back,false,false,png,96,96,1,975,384a1a78d00ef90408443c3a72e9f8329beb0f50c0ff2f8ff8d0c5a4d34a079a,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/921.png,content/packs/pokemon-canonical/creatures/0921-pawmi/sprites/0921-pawmi--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0921-pawmi:battle-sprite:back-shiny,battle-sprite,921,921,,back-shiny,back,true,false,png,96,96,1,970,d50fd39ae0f98126b7cf4dcda1616e084355f50464770843c11734d2a3e05803,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/921.png,content/packs/pokemon-canonical/creatures/0921-pawmi/sprites/0921-pawmi--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0921-pawmi:battle-sprite:front-shiny,battle-sprite,921,921,,front-shiny,front,true,false,png,96,96,1,706,26dd9f61f613036f921161a8f707899a2fd96e2f170546d1163643e4e939c577,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/921.png,content/packs/pokemon-canonical/creatures/0921-pawmi/sprites/0921-pawmi--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0922-pawmo:battle-sprite:front-normal,battle-sprite,922,922,,front-normal,front,false,false,png,96,96,1,820,eff5353dd69b1a42c84ccc2d484d9502aaa95011f6c4310a8a62cd71c1403856,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/922.png,content/packs/pokemon-canonical/creatures/0922-pawmo/sprites/0922-pawmo--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0922-pawmo:battle-sprite:back-normal,battle-sprite,922,922,,back-normal,back,false,false,png,96,96,1,964,0f9e6001a2ef0bd6ee91bd7aba01bf1da9849101bf3d4369c7d5138c32db5a0a,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/922.png,content/packs/pokemon-canonical/creatures/0922-pawmo/sprites/0922-pawmo--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0922-pawmo:battle-sprite:back-shiny,battle-sprite,922,922,,back-shiny,back,true,false,png,96,96,1,957,91895efe1af285432d8d6fa8cfc0981d516d7c76cbc9998c3f9ca505631bf8b6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/922.png,content/packs/pokemon-canonical/creatures/0922-pawmo/sprites/0922-pawmo--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0922-pawmo:battle-sprite:front-shiny,battle-sprite,922,922,,front-shiny,front,true,false,png,96,96,1,1653,0608c6f82d134d59a526f0b1156966130ee203d1e1dbbcdb9c729287f6622d0b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/922.png,content/packs/pokemon-canonical/creatures/0922-pawmo/sprites/0922-pawmo--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0923-pawmot:battle-sprite:front-normal,battle-sprite,923,923,,front-normal,front,false,false,png,96,96,1,2103,1d628daca32aec882cbafa14e86c087724f49587758b60a1b267035ce0dbc878,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/923.png,content/packs/pokemon-canonical/creatures/0923-pawmot/sprites/0923-pawmot--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0923-pawmot:battle-sprite:back-normal,battle-sprite,923,923,,back-normal,back,false,false,png,96,96,1,1424,acc9cd291d41723b931779edef08c2f7a236907a5912f4a12f22f358c58e2fb1,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/923.png,content/packs/pokemon-canonical/creatures/0923-pawmot/sprites/0923-pawmot--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0923-pawmot:battle-sprite:back-shiny,battle-sprite,923,923,,back-shiny,back,true,false,png,96,96,1,1420,019a6a4455159a42aa5cd70f0a3cb397fdca496fbc48fe7a0a2d1aa187aa6812,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/923.png,content/packs/pokemon-canonical/creatures/0923-pawmot/sprites/0923-pawmot--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0923-pawmot:battle-sprite:front-shiny,battle-sprite,923,923,,front-shiny,front,true,false,png,96,96,1,2099,67409fc5774728bf29f69e0f6e7dba1f60cb17993bfced39631f08e5e2f8317f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/923.png,content/packs/pokemon-canonical/creatures/0923-pawmot/sprites/0923-pawmot--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0924-tandemaus:battle-sprite:front-normal,battle-sprite,924,924,,front-normal,front,false,false,png,96,96,1,6076,f906987d713c72e258ced5690bbc5cfaac3dea8473f2759cadc4aa68817964b6,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/924.png,content/packs/pokemon-canonical/creatures/0924-tandemaus/sprites/0924-tandemaus--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0924-tandemaus:battle-sprite:back-normal,battle-sprite,924,924,,back-normal,back,false,false,png,96,96,1,1158,8c50b3c4826e4b967e5848f56bfc7abae53297b8bd410f648b3490d662b70a72,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/924.png,content/packs/pokemon-canonical/creatures/0924-tandemaus/sprites/0924-tandemaus--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0924-tandemaus:battle-sprite:back-shiny,battle-sprite,924,924,,back-shiny,back,true,false,png,96,96,1,1162,4604a573b96678dfef21fec151d39e808c4a5643cc2aa973a9591022711a58e3,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/924.png,content/packs/pokemon-canonical/creatures/0924-tandemaus/sprites/0924-tandemaus--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0924-tandemaus:battle-sprite:front-shiny,battle-sprite,924,924,,front-shiny,front,true,false,png,96,96,1,662,9970af19ae6d1c8385cebf572f3bf83b486b6ff9c20c48f66d68852668930fba,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/924.png,content/packs/pokemon-canonical/creatures/0924-tandemaus/sprites/0924-tandemaus--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0925-maushold:battle-sprite:front-normal,battle-sprite,925,925,,front-normal,front,false,false,png,96,96,1,7459,a730e0dfab674e2b94507ca5ab87973292ce8bd0aec367ff07d6f75b8e266210,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/925.png,content/packs/pokemon-canonical/creatures/0925-maushold/sprites/0925-maushold--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0925-maushold:battle-sprite:back-normal,battle-sprite,925,925,,back-normal,back,false,false,png,96,96,1,1472,481789a6317d3b594287fbbe019cea2b73eb0c30fd12352573fe07d74176147f,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/925.png,content/packs/pokemon-canonical/creatures/0925-maushold/sprites/0925-maushold--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0925-maushold:battle-sprite:back-shiny,battle-sprite,925,925,,back-shiny,back,true,false,png,96,96,1,1478,b491461679cbef676bd173dd1e82d086ec54274c88b798fa703eb0113cd08a07,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/925.png,content/packs/pokemon-canonical/creatures/0925-maushold/sprites/0925-maushold--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0925-maushold:battle-sprite:front-shiny,battle-sprite,925,925,,front-shiny,front,true,false,png,96,96,1,754,22df8ef060080365d5688a43913f446ee96622bef56d6601401377c62a104f43,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/925.png,content/packs/pokemon-canonical/creatures/0925-maushold/sprites/0925-maushold--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0926-fidough:battle-sprite:front-normal,battle-sprite,926,926,,front-normal,front,false,false,png,96,96,1,1623,a9921293df7f14edfa482a191cfa49f95b460aefd70cc91ef0999a6ce0b9ac83,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/926.png,content/packs/pokemon-canonical/creatures/0926-fidough/sprites/0926-fidough--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0926-fidough:battle-sprite:back-normal,battle-sprite,926,926,,back-normal,back,false,false,png,96,96,1,1137,b0d3a2feb79533e7dc901a60a6082f41148f0eedddaa370626904c13721869ab,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/926.png,content/packs/pokemon-canonical/creatures/0926-fidough/sprites/0926-fidough--pokeapi-default--back--normal.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0926-fidough:battle-sprite:back-shiny,battle-sprite,926,926,,back-shiny,back,true,false,png,96,96,1,1130,a377f09cdbf4e5e1ea8d6bf8a575a56e897ba4c6f4ef92fe7c364bd39d7bf314,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/back/shiny/926.png,content/packs/pokemon-canonical/creatures/0926-fidough/sprites/0926-fidough--pokeapi-default--back--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0926-fidough:battle-sprite:front-shiny,battle-sprite,926,926,,front-shiny,front,true,false,png,96,96,1,1622,e758c4f5d9dec26f6a75fbedf0d2c400d3632a81c1acc2abb1a6e355efa4235c,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/shiny/926.png,content/packs/pokemon-canonical/creatures/0926-fidough/sprites/0926-fidough--pokeapi-default--front--shiny.png,doubtful,100,temporary-baseline-only,false,true
pokemon:0927-dachsbun:battle-sprite:front-normal,battle-sprite,927,927,,front-normal,front,false,false,png,96,96,1,1124,b7578314ac8efef5a9379ca4975d5ad8d03ace6477c766f89b0bf219e109402b,pokeapi-sprites,bf4c47ac82c33b330e33d98b8882d1cedb2f53e7,sprites/pokemon/927.png,content/packs/pokemon-canonical/creatures/0927-dachsbun/sprites/0927-dachsbun--pokeapi-default--front--normal.png,doubtful,100,temporary-baseline-only,false,true
